date,strategy_key,strategy_name,window_label,lookback_days,top_n,portfolio_value,nav,daily_return
2015-02-26,top1_1m,Top1 1m,1m,21,1,100000.0,1.0,0.0
2015-02-27,top1_1m,Top1 1m,1m,21,1,100000.0,1.0,0.0
2015-03-02,top1_1m,Top1 1m,1m,21,1,99980.00299960007,0.9998000299960007,-0.00019997000399929465
2015-03-03,top1_1m,Top1 1m,1m,21,1,98986.8241618557,0.9898682416185569,-0.009933774834437137
2015-03-04,top1_1m,Top1 1m,1m,21,1,100642.12222476298,1.0064212222476299,0.01672240802675584
2015-03-05,top1_1m,Top1 1m,1m,21,1,101304.2414499259,1.0130424144992591,0.00657894736842124
2015-03-06,top1_1m,Top1 1m,1m,21,1,100973.18183734444,1.0097318183734445,-0.0032679738562092497
2015-03-09,top1_1m,Top1 1m,1m,21,1,103290.59912541464,1.0329059912541463,0.022950819672130862
2015-03-10,top1_1m,Top1 1m,1m,21,1,103621.6587379961,1.036216587379961,0.0032051282051281937
2015-03-11,top1_1m,Top1 1m,1m,21,1,103290.59912541464,1.0329059912541463,-0.0031948881789137795
2015-03-12,top1_1m,Top1 1m,1m,21,1,103290.59912541464,1.0329059912541463,0.0
2015-03-13,top1_1m,Top1 1m,1m,21,1,104614.83757574047,1.0461483757574048,0.012820512820512997
2015-03-16,top1_1m,Top1 1m,1m,21,1,106932.25486381067,1.0693225486381066,0.02215189873417711
2015-03-17,top1_1m,Top1 1m,1m,21,1,108256.4933141365,1.082564933141365,0.01238390092879249
2015-03-18,top1_1m,Top1 1m,1m,21,1,110242.85098962525,1.1024285098962525,0.01834862385321112
2015-03-19,top1_1m,Top1 1m,1m,21,1,109249.67215188088,1.0924967215188088,-0.009009009009009028
2015-03-20,top1_1m,Top1 1m,1m,21,1,109911.79137704379,1.0991179137704379,0.006060606060605878
2015-03-23,top1_1m,Top1 1m,1m,21,1,112229.208665114,1.1222920866511399,0.02108433734939763
2015-03-24,top1_1m,Top1 1m,1m,21,1,112229.208665114,1.1222920866511399,0.0
2015-03-25,top1_1m,Top1 1m,1m,21,1,113222.38750285837,1.1322238750285838,0.00884955752212413
2015-03-26,top1_1m,Top1 1m,1m,21,1,114546.62595318418,1.145466259531842,0.011695906432748426
2015-03-27,top1_1m,Top1 1m,1m,21,1,114877.68556576564,1.1487768556576565,0.0028901734104047616
2015-03-30,top1_1m,Top1 1m,1m,21,1,115539.80479092855,1.1553980479092856,0.0057636887608067955
2015-03-31,top1_1m,Top1 1m,1m,21,1,114546.62595318418,1.145466259531842,-0.008595988538681931
2015-04-01,top1_1m,Top1 1m,1m,21,1,116201.92401609146,1.1620192401609146,0.01445086705202292
2015-04-02,top1_1m,Top1 1m,1m,21,1,117195.10285383584,1.1719510285383583,0.008547008547008517
2015-04-03,top1_1m,Top1 1m,1m,21,1,118850.40091674312,1.1885040091674313,0.01412429378531077
2015-04-07,top1_1m,Top1 1m,1m,21,1,121829.93742997624,1.2182993742997623,0.0250696378830082
2015-04-08,top1_1m,Top1 1m,1m,21,1,121829.93742997624,1.2182993742997623,0.0
2015-04-09,top1_1m,Top1 1m,1m,21,1,120505.6989796504,1.205056989796504,-0.010869565217391353
2015-04-10,top1_1m,Top1 1m,1m,21,1,124147.35471804644,1.2414735471804643,0.030219780219780334
2015-04-13,top1_1m,Top1 1m,1m,21,1,126464.77200611665,1.2646477200611665,0.01866666666666683
2015-04-14,top1_1m,Top1 1m,1m,21,1,126464.77200611665,1.2646477200611665,0.0
2015-04-15,top1_1m,Top1 1m,1m,21,1,122823.11626772062,1.2282311626772062,-0.028795811518324665
2015-04-16,top1_1m,Top1 1m,1m,21,1,127126.89123127956,1.2712689123127956,0.03504043126684642
2015-04-17,top1_1m,Top1 1m,1m,21,1,127457.95084386102,1.2745795084386102,0.0026041666666667407
2015-04-20,top1_1m,Top1 1m,1m,21,1,126464.77200611665,1.2646477200611665,-0.007792207792207795
2015-04-21,top1_1m,Top1 1m,1m,21,1,132754.90464516435,1.3275490464516435,0.04973821989528804
2015-04-22,top1_1m,Top1 1m,1m,21,1,134079.14309549017,1.3407914309549018,0.009975062344139696
2015-04-23,top1_1m,Top1 1m,1m,21,1,134079.14309549017,1.3407914309549018,0.0
2015-04-24,top1_1m,Top1 1m,1m,21,1,133748.08348290873,1.3374808348290872,-0.0024691358024692134
2015-04-27,top1_1m,Top1 1m,1m,21,1,134410.20270807162,1.3441020270807162,0.004950495049504955
2015-04-28,top1_1m,Top1 1m,1m,21,1,129775.36813193122,1.2977536813193122,-0.03448275862068961
2015-04-29,top1_1m,Top1 1m,1m,21,1,131761.72580741998,1.3176172580741998,0.015306122448979664
2015-04-30,top1_1m,Top1 1m,1m,21,1,133085.9642577458,1.330859642577458,0.010050251256281229
2015-05-04,top1_1m,Top1 1m,1m,21,1,132423.84503258287,1.3242384503258287,-0.004975124378109541
2015-05-05,top1_1m,Top1 1m,1m,21,1,128120.07006902393,1.2812007006902393,-0.03249999999999997
2015-05-06,top1_1m,Top1 1m,1m,21,1,125471.59316837227,1.2547159316837226,-0.02067183462532307
2015-05-07,top1_1m,Top1 1m,1m,21,1,124478.4143306279,1.244784143306279,-0.0079155672823219
2015-05-08,top1_1m,Top1 1m,1m,21,1,128120.07006902393,1.2812007006902393,0.0292553191489362
2015-05-11,top1_1m,Top1 1m,1m,21,1,131430.6661948385,1.314306661948385,0.025839793281653645
2015-05-12,top1_1m,Top1 1m,1m,21,1,132754.90464516435,1.3275490464516435,0.010075566750629816
2015-05-13,top1_1m,Top1 1m,1m,21,1,135072.32193323452,1.350723219332345,0.01745635910224408
2015-05-14,top1_1m,Top1 1m,1m,21,1,133748.08348290873,1.3374808348290872,-0.009803921568627194
2015-05-15,top1_1m,Top1 1m,1m,21,1,132092.78542000143,1.3209278542000142,-0.012376237623762498
2015-05-18,top1_1m,Top1 1m,1m,21,1,132092.78542000143,1.3209278542000142,0.0
2015-05-19,top1_1m,Top1 1m,1m,21,1,135072.32193323452,1.350723219332345,0.02255639097744333
2015-05-20,top1_1m,Top1 1m,1m,21,1,136065.5007709789,1.360655007709789,0.007352941176470784
2015-05-21,top1_1m,Top1 1m,1m,21,1,141031.39495970076,1.4103139495970076,0.03649635036496357
2015-05-22,top1_1m,Top1 1m,1m,21,1,144010.93147293388,1.440109314729339,0.021126760563380476
2015-05-25,top1_1m,Top1 1m,1m,21,1,148976.82566165575,1.4897682566165575,0.034482758620689724
2015-05-26,top1_1m,Top1 1m,1m,21,1,151956.36217488887,1.5195636217488886,0.020000000000000018
2015-05-27,top1_1m,Top1 1m,1m,21,1,153611.66023779614,1.5361166023779613,0.010893246187363648
2015-05-28,top1_1m,Top1 1m,1m,21,1,143679.87186035243,1.4367987186035243,-0.06465517241379304
2015-05-29,top1_1m,Top1 1m,1m,21,1,143017.7526351895,1.430177526351895,-0.004608294930875667
2015-06-01,top1_1m,Top1 1m,1m,21,1,149910.0284934013,1.499100284934013,0.048191750542973866
2015-06-02,top1_1m,Top1 1m,1m,21,1,151783.90384956883,1.5178390384956884,0.012500000000000178
2015-06-03,top1_1m,Top1 1m,1m,21,1,151034.3537071018,1.510343537071018,-0.004938271604938427
2015-06-04,top1_1m,Top1 1m,1m,21,1,146911.82792353327,1.4691182792353328,-0.027295285359801413
2015-06-05,top1_1m,Top1 1m,1m,21,1,147661.37806600027,1.4766137806600026,0.005102040816326259
2015-06-08,top1_1m,Top1 1m,1m,21,1,146537.05285229976,1.4653705285229977,-0.0076142131979693994
2015-06-09,top1_1m,Top1 1m,1m,21,1,145412.72763859926,1.4541272763859925,-0.007672634271099765
2015-06-10,top1_1m,Top1 1m,1m,21,1,148036.15313723378,1.4803615313723377,0.018041237113401998
2015-06-11,top1_1m,Top1 1m,1m,21,1,150284.8035646348,1.502848035646348,0.0151898734177216
2015-06-12,top1_1m,Top1 1m,1m,21,1,151783.90384956883,1.5178390384956884,0.009975062344139696
2015-06-15,top1_1m,Top1 1m,1m,21,1,149910.0284934013,1.499100284934013,-0.012345679012345845
2015-06-16,top1_1m,Top1 1m,1m,21,1,145037.95256736575,1.4503795256736576,-0.03249999999999997
2015-06-17,top1_1m,Top1 1m,1m,21,1,146162.27778106625,1.4616227778106625,0.007751937984495916
2015-06-18,top1_1m,Top1 1m,1m,21,1,142789.30213996474,1.4278930213996475,-0.023076923076922884
2015-06-19,top1_1m,Top1 1m,1m,21,1,135293.80071529467,1.3529380071529467,-0.05249343832021014
2015-06-23,top1_1m,Top1 1m,1m,21,1,137167.6760714622,1.3716767607146219,0.013850415512465464
2015-06-24,top1_1m,Top1 1m,1m,21,1,140165.87664133022,1.4016587664133022,0.021857923497267784
2015-06-25,top1_1m,Top1 1m,1m,21,1,138292.0012851627,1.382920012851627,-0.013368983957219305
2015-06-26,top1_1m,Top1 1m,1m,21,1,127423.52421939111,1.2742352421939112,-0.07859078590785906
2015-06-29,top1_1m,Top1 1m,1m,21,1,116929.82222485301,1.16929822224853,-0.08235294117647085
2015-06-30,top1_1m,Top1 1m,1m,21,1,128547.84943309161,1.285478494330916,0.09935897435897445
2015-07-01,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.02020409183673455
2015-07-02,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-03,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-06,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-07,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-08,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-09,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-10,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-13,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-14,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-15,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-16,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-17,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-20,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-21,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-22,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-23,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-24,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-27,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-28,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-29,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-30,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-07-31,top1_1m,Top1 1m,1m,21,1,131145.04198845252,1.3114504198845252,0.0
2015-08-03,top1_1m,Top1 1m,1m,21,1,131118.81691388157,1.3111881691388156,-0.0001999700039995167
2015-08-04,top1_1m,Top1 1m,1m,21,1,130854.61845165644,1.3085461845165645,-0.002014954591899931
2015-08-05,top1_1m,Top1 1m,1m,21,1,131156.38067628324,1.3115638067628324,0.002306087688745073
2015-08-06,top1_1m,Top1 1m,1m,21,1,131405.5536335477,1.3140555363354771,0.0018998157465131005
2015-08-07,top1_1m,Top1 1m,1m,21,1,131489.4460362448,1.314894460362448,0.0006384235702170393
2015-08-10,top1_1m,Top1 1m,1m,21,1,131456.89077549666,1.3145689077549667,-0.000247588393817888
2015-08-11,top1_1m,Top1 1m,1m,21,1,131369.24199655943,1.3136924199655944,-0.0006667492165695066
2015-08-12,top1_1m,Top1 1m,1m,21,1,131280.34109220878,1.3128034109220879,-0.0006767254115158661
2015-08-13,top1_1m,Top1 1m,1m,21,1,131137.59879508242,1.3113759879508242,-0.0010873090055890655
2015-08-14,top1_1m,Top1 1m,1m,21,1,131074.99252441296,1.3107499252441295,-0.0004774090058435876
2015-08-17,top1_1m,Top1 1m,1m,21,1,130649.2698838606,1.306492698838606,-0.0032479318316425143
2015-08-18,top1_1m,Top1 1m,1m,21,1,130169.70585053253,1.3016970585053254,-0.003670621609706437
2015-08-19,top1_1m,Top1 1m,1m,21,1,130248.58975157606,1.3024858975157605,0.0006060081378234106
2015-08-20,top1_1m,Top1 1m,1m,21,1,130233.56424661538,1.3023356424661539,-0.00011536021226277171
2015-08-21,top1_1m,Top1 1m,1m,21,1,130267.37163277689,1.3026737163277688,0.00025959042399770205
2015-08-24,top1_1m,Top1 1m,1m,21,1,130480.23295305306,1.3048023295305307,0.0016340340455800462
2015-08-25,top1_1m,Top1 1m,1m,21,1,130626.7316264196,1.306267316264196,0.001122765265289205
2015-08-26,top1_1m,Top1 1m,1m,21,1,130751.94416775854,1.3075194416775855,0.0009585522027530935
2015-08-27,top1_1m,Top1 1m,1m,21,1,131100.03503268072,1.3110003503268073,0.0026622232436985804
2015-08-28,top1_1m,Top1 1m,1m,21,1,131292.86234634268,1.3129286234634268,0.0014708410536570238
2015-08-31,top1_1m,Top1 1m,1m,21,1,131585.85969307576,1.3158585969307577,0.0022316319523918438
2015-09-01,top1_1m,Top1 1m,1m,21,1,132041.63334354945,1.3204163334354944,0.003463697782852604
2015-09-02,top1_1m,Top1 1m,1m,21,1,132022.8514623486,1.320228514623486,-0.00014224211504543227
2015-09-07,top1_1m,Top1 1m,1m,21,1,131902.64742266326,1.3190264742266327,-0.0009104790447554967
2015-09-08,top1_1m,Top1 1m,1m,21,1,131426.83976557534,1.3142683976557534,-0.003607263890339274
2015-09-09,top1_1m,Top1 1m,1m,21,1,131461.89927715022,1.3146189927715022,0.00026676066804465215
2015-09-10,top1_1m,Top1 1m,1m,21,1,131190.18806244477,1.3119018806244476,-0.002066843824708786
2015-09-11,top1_1m,Top1 1m,1m,21,1,130894.6864648849,1.308946864648849,-0.0022524672151488234
2015-09-14,top1_1m,Top1 1m,1m,21,1,131113.808412228,1.3111380841222802,0.0016740324092674452
2015-09-15,top1_1m,Top1 1m,1m,21,1,131162.6413033502,1.3116264130335018,0.00037244659211355113
2015-09-16,top1_1m,Top1 1m,1m,21,1,131127.5817917753,1.311275817917753,-0.00026729799908331575
2015-09-17,top1_1m,Top1 1m,1m,21,1,131092.52228020038,1.3109252228020039,-0.0002673694664070414
2015-09-18,top1_1m,Top1 1m,1m,21,1,131074.99252441296,1.3107499252441295,-0.0001337204859783725
2015-09-21,top1_1m,Top1 1m,1m,21,1,131098.78290726733,1.3109878290726733,0.00018150207294453935
2015-09-22,top1_1m,Top1 1m,1m,21,1,131008.62987750334,1.3100862987750335,-0.0006876725150664065
2015-09-23,top1_1m,Top1 1m,1m,21,1,131028.66388411754,1.3102866388411754,0.00015292127421617785
2015-09-24,top1_1m,Top1 1m,1m,21,1,131021.1511316372,1.3102115113163721,-5.733670982832617e-05
2015-09-25,top1_1m,Top1 1m,1m,21,1,130974.82249134182,1.3097482249134182,-0.00035359665134404583
2015-09-28,top1_1m,Top1 1m,1m,21,1,131003.62137584976,1.3100362137584975,0.00021988107301940119
2015-09-29,top1_1m,Top1 1m,1m,21,1,131163.89342876358,1.3116389342876358,0.0012234169653524418
2015-09-30,top1_1m,Top1 1m,1m,21,1,131491.95028707158,1.314919502870716,0.0025011216862527164
2015-10-08,top1_1m,Top1 1m,1m,21,1,131351.71224077197,1.3135171224077198,-0.0010665143074800598
2015-10-09,top1_1m,Top1 1m,1m,21,1,131703.55948193435,1.3170355948193435,0.0026786650524770472
2015-10-12,top1_1m,Top1 1m,1m,21,1,132429.7922217001,1.324297922217001,0.005514146638271988
2015-10-13,top1_1m,Top1 1m,1m,21,1,132256.99891465242,1.3225699891465241,-0.0013047918006124926
2015-10-14,top1_1m,Top1 1m,1m,21,1,132658.93117235036,1.3265893117235037,0.003039024482608621
2015-10-15,top1_1m,Top1 1m,1m,21,1,132443.5656012474,1.324435656012474,-0.0016234532360521747
2015-10-16,top1_1m,Top1 1m,1m,21,1,131898.8910464231,1.318988910464231,-0.004112502954384145
2015-10-19,top1_1m,Top1 1m,1m,21,1,131958.99306626577,1.3195899306626577,0.00045566736282509623
2015-10-20,top1_1m,Top1 1m,1m,21,1,132616.3589082951,1.326163589082951,0.004981591832087018
2015-10-21,top1_1m,Top1 1m,1m,21,1,132503.66762109008,1.3250366762109007,-0.0008497540434130313
2015-10-22,top1_1m,Top1 1m,1m,21,1,132387.21995764488,1.3238721995764489,-0.0008788259641098195
2015-10-23,top1_1m,Top1 1m,1m,21,1,132553.75263762564,1.3255375263762563,0.0012579211198333606
2015-10-26,top1_1m,Top1 1m,1m,21,1,132710.26831429932,1.3271026831429933,0.001180771374323708
2015-10-27,top1_1m,Top1 1m,1m,21,1,132943.16364118972,1.3294316364118972,0.0017549156508283037
2015-10-28,top1_1m,Top1 1m,1m,21,1,133181.06746973368,1.3318106746973368,0.0017895153239022576
2015-10-29,top1_1m,Top1 1m,1m,21,1,132815.446849024,1.3281544684902402,-0.002745289759693126
2015-10-30,top1_1m,Top1 1m,1m,21,1,132886.8179975872,1.3288681799758721,0.0005373708424467605
2015-11-02,top1_1m,Top1 1m,1m,21,1,132872.47426430392,1.3287247426430393,-0.00010793947435439044
2015-11-03,top1_1m,Top1 1m,1m,21,1,131998.3132494072,1.3199831324940718,-0.006578947368421129
2015-11-04,top1_1m,Top1 1m,1m,21,1,136369.11832389087,1.3636911832389087,0.0331125827814569
2015-11-05,top1_1m,Top1 1m,1m,21,1,136806.19883133925,1.3680619883133924,0.0032051282051281937
2015-11-06,top1_1m,Top1 1m,1m,21,1,138554.5208611327,1.3855452086113271,0.012779552715654896
2015-11-09,top1_1m,Top1 1m,1m,21,1,139428.68187602944,1.3942868187602944,0.006309148264984188
2015-11-10,top1_1m,Top1 1m,1m,21,1,140302.8428909262,1.403028428909262,0.006269592476489283
2015-11-11,top1_1m,Top1 1m,1m,21,1,138117.44035368436,1.3811744035368436,-0.015576323987538943
2015-11-12,top1_1m,Top1 1m,1m,21,1,140302.8428909262,1.403028428909262,0.015822784810126667
2015-11-13,top1_1m,Top1 1m,1m,21,1,137680.35984623598,1.37680359846236,-0.01869158878504673
2015-11-16,top1_1m,Top1 1m,1m,21,1,138117.44035368436,1.3811744035368436,0.0031746031746031633
2015-11-17,top1_1m,Top1 1m,1m,21,1,137680.35984623598,1.37680359846236,-0.0031645569620253333
2015-11-18,top1_1m,Top1 1m,1m,21,1,135494.95730899414,1.3549495730899415,-0.015873015873015928
2015-11-19,top1_1m,Top1 1m,1m,21,1,136806.19883133925,1.3680619883133924,0.009677419354838568
2015-11-20,top1_1m,Top1 1m,1m,21,1,137680.35984623598,1.37680359846236,0.006389776357827559
2015-11-23,top1_1m,Top1 1m,1m,21,1,138117.44035368436,1.3811744035368436,0.0031746031746031633
2015-11-24,top1_1m,Top1 1m,1m,21,1,137680.35984623598,1.37680359846236,-0.0031645569620253333
2015-11-25,top1_1m,Top1 1m,1m,21,1,138991.6013685811,1.3899160136858109,0.00952380952380949
2015-11-26,top1_1m,Top1 1m,1m,21,1,138117.44035368436,1.3811744035368436,-0.0062893081761005165
2015-11-27,top1_1m,Top1 1m,1m,21,1,134183.71578664903,1.3418371578664903,-0.028481012658228
2015-11-30,top1_1m,Top1 1m,1m,21,1,132435.39375685554,1.3243539375685554,-0.013029315960912169
2015-12-01,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.026197369999999998
2015-12-02,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-03,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-04,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-07,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-08,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-09,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-10,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-11,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-14,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-15,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-16,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-17,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-18,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-21,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-22,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-23,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-24,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-25,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-28,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-29,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-30,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2015-12-31,top1_1m,Top1 1m,1m,21,1,135904.85276819958,1.3590485276819957,0.0
2016-01-04,top1_1m,Top1 1m,1m,21,1,135877.67587424794,1.3587767587424795,-0.00019997000399962772
2016-01-05,top1_1m,Top1 1m,1m,21,1,134333.61137567696,1.3433361137567696,-0.011363636363636243
2016-01-06,top1_1m,Top1 1m,1m,21,1,135105.64362496245,1.3510564362496245,0.005747126436781436
2016-01-07,top1_1m,Top1 1m,1m,21,1,133947.59525103422,1.3394759525103421,-0.008571428571428452
2016-01-08,top1_1m,Top1 1m,1m,21,1,127385.32113210748,1.2738532113210748,-0.04899135446685865
2016-01-11,top1_1m,Top1 1m,1m,21,1,125841.25663353647,1.2584125663353647,-0.0121212121212122
2016-01-12,top1_1m,Top1 1m,1m,21,1,125455.24050889372,1.2545524050889372,-0.0030674846625766694
2016-01-13,top1_1m,Top1 1m,1m,21,1,125455.24050889372,1.2545524050889372,0.0
2016-01-14,top1_1m,Top1 1m,1m,21,1,126227.27275817923,1.2622727275817922,0.006153846153846176
2016-01-15,top1_1m,Top1 1m,1m,21,1,122753.12763639446,1.2275312763639445,-0.027522935779816682
2016-01-18,top1_1m,Top1 1m,1m,21,1,121209.06313782347,1.2120906313782347,-0.012578616352201144
2016-01-19,top1_1m,Top1 1m,1m,21,1,125069.22438425098,1.2506922438425099,0.031847133757962
2016-01-20,top1_1m,Top1 1m,1m,21,1,121981.09538710897,1.2198109538710897,-0.024691358024691468
2016-01-21,top1_1m,Top1 1m,1m,21,1,118120.93414068146,1.1812093414068146,-0.03164556962025333
2016-01-22,top1_1m,Top1 1m,1m,21,1,117348.90189139597,1.1734890189139597,-0.006535947712418166
2016-01-25,top1_1m,Top1 1m,1m,21,1,118506.95026532422,1.1850695026532423,0.009868421052631637
2016-01-26,top1_1m,Top1 1m,1m,21,1,120823.04701318072,1.2082304701318072,0.019543973941368087
2016-01-27,top1_1m,Top1 1m,1m,21,1,117734.91801603872,1.1773491801603873,-0.025559105431309792
2016-01-28,top1_1m,Top1 1m,1m,21,1,114260.77289425397,1.1426077289425396,-0.029508196721311664
2016-01-29,top1_1m,Top1 1m,1m,21,1,116190.85351746771,1.1619085351746772,0.016891891891891886
2016-02-01,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,-0.003521584717607884
2016-02-02,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-03,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-04,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-05,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-15,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-16,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-17,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-18,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-19,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-22,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-23,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-24,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-25,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-26,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-02-29,top1_1m,Top1 1m,1m,21,1,115781.67758339479,1.157816775833948,0.0
2016-03-01,top1_1m,Top1 1m,1m,21,1,115758.52472086536,1.1575852472086536,-0.00019997000399962772
2016-03-02,top1_1m,Top1 1m,1m,21,1,115801.45628565513,1.1580145628565512,0.0003708717340107359
2016-03-03,top1_1m,Top1 1m,1m,21,1,115724.17946903357,1.1572417946903357,-0.0006673216304891039
2016-03-04,top1_1m,Top1 1m,1m,21,1,115656.56225448969,1.1565656225448968,-0.0005842963402646895
2016-03-07,top1_1m,Top1 1m,1m,21,1,115617.9238461789,1.156179238461789,-0.0003340788240424608
2016-03-08,top1_1m,Top1 1m,1m,21,1,115641.53620681328,1.1564153620681328,0.0002042275094455981
2016-03-09,top1_1m,Top1 1m,1m,21,1,115726.32604727305,1.1572632604727304,0.0007332126780823511
2016-03-10,top1_1m,Top1 1m,1m,21,1,115875.51323491745,1.1587551323491745,0.001289137854280975
2016-03-11,top1_1m,Top1 1m,1m,21,1,116195.35339260116,1.1619535339260116,0.002760204885007056
2016-03-14,top1_1m,Top1 1m,1m,21,1,115910.931775869,1.15910931775869,-0.002447788215516389
2016-03-15,top1_1m,Top1 1m,1m,21,1,115872.29336755822,1.1587229336755822,-0.0003333456794695211
2016-03-16,top1_1m,Top1 1m,1m,21,1,116070.85185471085,1.1607085185471084,0.001713597628751229
2016-03-17,top1_1m,Top1 1m,1m,21,1,116069.77856559113,1.1606977856559113,-9.246844514088082e-06
2016-03-18,top1_1m,Top1 1m,1m,21,1,116068.70527647137,1.1606870527647137,-9.246930019357613e-06
2016-03-21,top1_1m,Top1 1m,1m,21,1,115956.00991889826,1.1595600991889825,-0.0009709366302026456
2016-03-22,top1_1m,Top1 1m,1m,21,1,116080.51145678855,1.1608051145678855,0.0010736962920454562
2016-03-23,top1_1m,Top1 1m,1m,21,1,116209.30615115783,1.1620930615115783,0.0011095290049374373
2016-03-24,top1_1m,Top1 1m,1m,21,1,116471.18869637536,1.1647118869637536,0.0022535419398932444
2016-03-25,top1_1m,Top1 1m,1m,21,1,116601.05667986437,1.1660105667986438,0.0011150223925984193
2016-03-28,top1_1m,Top1 1m,1m,21,1,116646.13482289363,1.1664613482289363,0.0003866014967002229
