date,window_label,lookback_days,rebalance_frequency,position,strategy_return,strategy_return_after_cost,trade,nav
2015-05-05,mom_1m,21,weekly,159928,-0.03249999999999997,-0.03249999999999997,False,1.2190447182526825
2015-05-06,mom_1m,21,weekly,159928,-0.02067183462532296,-0.02067183462532296,False,1.1938448274360896
2015-05-07,mom_1m,21,weekly,159928,-0.0079155672823219,-0.0079155672823219,False,1.1843948683798673
2015-05-08,mom_1m,21,weekly,159928,0.0292553191489362,0.0292553191489362,False,1.2190447182526827
2015-05-11,mom_1m,21,weekly,159928,0.025839793281653867,0.025839793281653867,False,1.250544581773424
2015-05-12,mom_1m,21,weekly,159928,0.010075566750629816,0.010075566750629816,False,1.2631445271817205
2015-05-13,mom_1m,21,weekly,159928,0.0174563591022443,0.0174563591022443,False,1.2851944316462391
2015-05-14,mom_1m,21,weekly,159928,-0.009803921568627305,-0.009803921568627305,False,1.2725944862379428
2015-05-15,mom_1m,21,weekly,159928,-0.012376237623762387,-0.012376237623762387,False,1.2568445544775722
2015-05-18,mom_1m,21,weekly,159928,0.0,0.0,False,1.2568445544775722
2015-05-19,mom_1m,21,weekly,159928,0.022556390977443552,0.022556390977443552,False,1.2851944316462391
2015-05-20,mom_1m,21,weekly,159928,0.007352941176470562,0.007352941176470562,False,1.2946443907024614
2015-05-21,mom_1m,21,weekly,159928,0.03649635036496357,0.03649635036496357,False,1.3418941859835731
2015-05-22,mom_1m,21,weekly,159928,0.021126760563380254,0.021126760563380254,False,1.3702440631522401
2015-05-25,mom_1m,21,weekly,512010,0.027100271002709952,0.026900271002709954,True,1.4071039997908898
2015-05-26,mom_1m,21,weekly,512010,0.02110817941952514,0.02110817941952514,False,1.4368054034804074
2015-05-27,mom_1m,21,weekly,512010,0.015503875968992276,0.015503875968992276,False,1.4590814562475456
2015-05-28,mom_1m,21,weekly,512010,-0.06361323155216292,-0.06361323155216292,False,1.3662645697178033
2015-05-29,mom_1m,21,weekly,512010,0.029891304347826164,0.029891304347826164,False,1.4071039997908898
2015-06-01,mom_1m,21,weekly,512010,0.0554089709762533,0.0554089709762533,False,1.4850701844758731
2015-06-02,mom_1m,21,weekly,512010,0.012499999999999956,0.012499999999999956,False,1.5036335617818215
2015-06-03,mom_1m,21,weekly,512010,-0.004938271604938316,-0.004938271604938316,False,1.4962082108594421
2015-06-04,mom_1m,21,weekly,512010,-0.027295285359801524,-0.027295285359801524,False,1.4553687807863556
2015-06-05,mom_1m,21,weekly,512010,0.005102040816326481,0.005102040816326481,False,1.462794131708735
2015-06-08,mom_1m,21,weekly,159928,0.008639308855291628,0.008439308855291627,True,1.475139103177933
2015-06-09,mom_1m,21,weekly,159928,-0.0021413276231263545,-0.0021413276231263545,False,1.4719803470683444
2015-06-10,mom_1m,21,weekly,159928,0.019313304721029878,0.019313304721029878,False,1.5004091520546425
2015-06-11,mom_1m,21,weekly,159928,0.008421052631578885,0.008421052631578885,False,1.5130441764929974
2015-06-12,mom_1m,21,weekly,159928,0.022964509394572064,0.022964509394572064,False,1.5477904936984734
2015-06-15,mom_1m,21,weekly,159928,-0.01224489795918371,-0.01224489795918371,False,1.528837957040941
2015-06-16,mom_1m,21,weekly,159928,-0.037190082644627975,-0.037190082644627975,False,1.4719803470683441
2015-06-17,mom_1m,21,weekly,159928,0.012875536480686511,0.012875536480686511,False,1.4909328837258762
2015-06-18,mom_1m,21,weekly,159928,-0.03389830508474567,-0.03389830508474567,False,1.4403927859724568
2015-06-19,mom_1m,21,weekly,159928,-0.06578947368421062,-0.06578947368421062,False,1.345630102684795
2015-06-23,mom_1m,21,weekly,CASH,0.0,-0.0002,True,1.345360976664258
2015-06-24,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-06-25,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-06-26,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-06-29,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-06-30,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-07-01,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-07-02,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-07-03,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-07-06,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-07-07,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-07-08,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-07-09,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-07-10,mom_1m,21,weekly,CASH,0.0,0.0,False,1.345360976664258
2015-07-13,mom_1m,21,weekly,511010,0.0013737592632006024,0.0011737592632006023,True,1.3469401065729663
2015-07-14,mom_1m,21,weekly,511010,-0.001004753255786972,-0.001004753255786972,False,1.345586764115537
2015-07-15,mom_1m,21,weekly,511010,0.0024467138601989014,0.0024467138601989014,False,1.3488790299013986
2015-07-16,mom_1m,21,weekly,511010,0.005469963437105152,0.005469963437105152,False,1.3562573488760372
2015-07-17,mom_1m,21,weekly,511010,0.006764276941971126,0.006764276941971126,False,1.3654314491884183
2015-07-20,mom_1m,21,weekly,511010,-0.001944171773294423,-0.001944171773294423,False,1.3627768159065377
2015-07-21,mom_1m,21,weekly,511010,-0.0003915015516829934,-0.0003915015516829934,False,1.3622432866685126
2015-07-22,mom_1m,21,weekly,511010,-0.0004203125597034285,-0.0004203125597034285,False,1.3616707187057542
2015-07-23,mom_1m,21,weekly,511010,0.0012805810397553685,0.0012805810397553685,False,1.3634144484105188
2015-07-24,mom_1m,21,weekly,511010,-0.0038845515108709705,-0.0038845515108709705,False,1.3581181947550025
2015-07-27,mom_1m,21,weekly,511010,0.0005365680722833055,0.0005365680722833055,False,1.358846917616695
2015-07-28,mom_1m,21,weekly,511010,0.002633519435373266,0.002633519435373266,False,1.3624254673839358
2015-07-29,mom_1m,21,weekly,511010,0.0033142944468853575,0.0033142944468853575,False,1.3669409465447815
2015-07-30,mom_1m,21,weekly,511010,-0.004331476986053628,-0.004331476986053628,False,1.3610200732935285
2015-07-31,mom_1m,21,weekly,511010,-0.0008222583420977037,-0.0008222583420977037,False,1.3599009631845005
2015-08-03,mom_1m,21,weekly,511010,0.0020381994947560322,0.0020381994947560322,False,1.3626727126405813
2015-08-04,mom_1m,21,weekly,511010,-0.0020149545919000422,-0.0020149545919000422,False,1.3599269890009893
2015-08-05,mom_1m,21,weekly,511010,0.002306087688745073,0.002306087688745073,False,1.3630630998879167
2015-08-06,mom_1m,21,weekly,511010,0.0018998157465131005,0.0018998157465131005,False,1.3656526686285748
2015-08-07,mom_1m,21,weekly,511010,0.0006384235702170393,0.0006384235702170393,False,1.366524533480957
2015-08-10,mom_1m,21,weekly,512010,0.02686567164179099,0.02666567164179099,True,1.4029638279812118
2015-08-11,mom_1m,21,weekly,512010,-0.014534883720930036,-0.014534883720930036,False,1.382571911876834
2015-08-12,mom_1m,21,weekly,512010,-0.014749262536873142,-0.014749262536873142,False,1.362179995772456
2015-08-13,mom_1m,21,weekly,512010,0.0029940119760478723,0.0029940119760478723,False,1.3662583789933316
2015-08-14,mom_1m,21,weekly,512010,-0.005970149253731294,-0.005970149253731294,False,1.3581016125515804
2015-08-17,mom_1m,21,weekly,159928,0.015228426395939021,0.01502842639593902,True,1.3785117426740179
2015-08-18,mom_1m,21,weekly,159928,-0.0625,-0.0625,False,1.2923547587568918
2015-08-19,mom_1m,21,weekly,159928,0.021333333333333426,0.021333333333333426,False,1.3199249936103723
2015-08-20,mom_1m,21,weekly,159928,-0.03655352480417762,-0.03655352480417762,False,1.2716770826167816
2015-08-21,mom_1m,21,weekly,159928,-0.04065040650406504,-0.04065040650406504,False,1.219982892266506
2015-08-24,mom_1m,21,weekly,CASH,0.0,-0.0002,True,1.2197388956880526
2015-08-25,mom_1m,21,weekly,CASH,0.0,0.0,False,1.2197388956880526
2015-08-26,mom_1m,21,weekly,CASH,0.0,0.0,False,1.2197388956880526
2015-08-27,mom_1m,21,weekly,CASH,0.0,0.0,False,1.2197388956880526
2015-08-28,mom_1m,21,weekly,CASH,0.0,0.0,False,1.2197388956880526
2015-08-31,mom_1m,21,weekly,511010,0.0022316319523918438,0.0020316319523918437,True,1.2222169562021077
2015-09-01,mom_1m,21,weekly,511010,0.003463697782852604,0.003463697782852604,False,1.2264503463634697
2015-09-02,mom_1m,21,weekly,511010,-0.00014224211504543227,-0.00014224211504543227,False,1.2262758934722047
2015-09-07,mom_1m,21,weekly,511010,-0.0009104790447556077,-0.0009104790447556077,False,1.2251593949681092
2015-09-08,mom_1m,21,weekly,511010,-0.003607263890339274,-0.003607263890339274,False,1.2207399217227308
2015-09-09,mom_1m,21,weekly,511010,0.00026676066804509624,0.00026676066804509624,False,1.221065567119759
2015-09-10,mom_1m,21,weekly,511010,-0.002066843824708786,-0.002066843824708786,False,1.218541815292793
2015-09-11,mom_1m,21,weekly,511010,-0.0022524672151488234,-0.0022524672151488234,False,1.215797089803558
2015-09-14,mom_1m,21,weekly,CASH,0.0,-0.0002,True,1.2155539303855973
2015-09-15,mom_1m,21,weekly,CASH,0.0,0.0,False,1.2155539303855973
2015-09-16,mom_1m,21,weekly,CASH,0.0,0.0,False,1.2155539303855973
2015-09-17,mom_1m,21,weekly,CASH,0.0,0.0,False,1.2155539303855973
2015-09-18,mom_1m,21,weekly,CASH,0.0,0.0,False,1.2155539303855973
2015-09-21,mom_1m,21,weekly,511010,0.00018150207294453935,-1.849792705546066e-05,True,1.215531445157661
2015-09-22,mom_1m,21,weekly,511010,-0.0006876725150666285,-0.0006876725150666285,False,1.214695557591627
2015-09-23,mom_1m,21,weekly,511010,0.0001529212742163999,0.0001529212742163999,False,1.2148813103840788
2015-09-24,mom_1m,21,weekly,511010,-5.7336709828437193e-05,-5.7336709828437193e-05,False,1.2148116530869093
2015-09-25,mom_1m,21,weekly,511010,-0.00035359665134404583,-0.00035359665134404583,False,1.214382099754364
2015-09-28,mom_1m,21,weekly,512010,0.014598540145985384,0.014398540145985383,True,1.2318674291702432
2015-09-29,mom_1m,21,weekly,512010,-0.014388489208633115,-0.014388489208633115,False,1.2141427179591604
2015-09-30,mom_1m,21,weekly,512010,-0.007299270072992692,-0.007299270072992692,False,1.205280362353619
2015-10-08,mom_1m,21,weekly,511010,-0.0010665143074798378,-0.0012665143074798379,True,1.2037538575301736
2015-10-09,mom_1m,21,weekly,511010,0.0026786650524770472,0.0026786650524770472,False,1.2069783109201242
2015-10-12,mom_1m,21,weekly,512010,0.03135888501742157,0.03115888501742157,True,1.244586409328606
2015-10-13,mom_1m,21,weekly,512010,-0.006756756756756799,-0.006756756756756799,False,1.2361770416980074
2015-10-14,mom_1m,21,weekly,512010,-0.010204081632653073,-0.010204081632653073,False,1.2235629902521092
2015-10-15,mom_1m,21,weekly,512010,0.01718213058419238,0.01718213058419238,False,1.2445864093286059
2015-10-16,mom_1m,21,weekly,512010,0.0,0.0,False,1.2445864093286059
2015-10-19,mom_1m,21,weekly,159928,-0.011940298507462699,-0.0121402985074627,True,1.2294767588010254
2015-10-20,mom_1m,21,weekly,159928,0.0030211480362538623,0.0030211480362538623,False,1.233191190096497
2015-10-21,mom_1m,21,weekly,159928,-0.03313253012048201,-0.03313253012048201,False,1.1923324458463116
2015-10-22,mom_1m,21,weekly,159928,0.012461059190031154,0.012461059190031154,False,1.2071901710281971
2015-10-23,mom_1m,21,weekly,159928,0.030769230769230882,0.030769230769230882,False,1.2443344839829111
2015-10-26,mom_1m,21,weekly,512010,0.009646302250803762,0.009446302250803762,True,1.2560888436197117
2015-10-27,mom_1m,21,weekly,512010,-0.0031847133757961776,-0.0031847133757961776,False,1.2520885606782477
2015-10-28,mom_1m,21,weekly,512010,-0.022364217252396235,-0.022364217252396235,False,1.2240865800879992
2015-10-29,mom_1m,21,weekly,512010,0.0032679738562091387,0.0032679738562091387,False,1.2280868630294632
2015-10-30,mom_1m,21,weekly,512010,-0.0032573289902280145,-0.0032573289902280145,False,1.2240865800879992
2015-11-02,mom_1m,21,weekly,512010,-0.006535947712418277,-0.006535947712418277,False,1.2160860142050711
2015-11-03,mom_1m,21,weekly,512010,-0.006578947368421018,-0.006578947368421018,False,1.208085448322143
2015-11-04,mom_1m,21,weekly,512010,0.0331125827814569,0.0331125827814569,False,1.2480882777367834
2015-11-05,mom_1m,21,weekly,512010,0.0032051282051281937,0.0032051282051281937,False,1.2520885606782475
2015-11-06,mom_1m,21,weekly,512010,0.012779552715654896,0.012779552715654896,False,1.2680896924441036
2015-11-09,mom_1m,21,weekly,512010,0.006309148264984188,0.006309148264984188,False,1.2760902583270317
2015-11-10,mom_1m,21,weekly,512010,0.006269592476489061,0.006269592476489061,False,1.2840908242099598
2015-11-11,mom_1m,21,weekly,512010,-0.015576323987538943,-0.015576323987538943,False,1.2640894095026396
2015-11-12,mom_1m,21,weekly,512010,0.015822784810126667,0.015822784810126667,False,1.28409082420996
2015-11-13,mom_1m,21,weekly,512010,-0.01869158878504673,-0.01869158878504673,False,1.2600891265611758
2015-11-16,mom_1m,21,weekly,512010,0.0031746031746031633,0.0031746031746031633,False,1.2640894095026398
2015-11-17,mom_1m,21,weekly,512010,-0.0031645569620253333,-0.0031645569620253333,False,1.2600891265611758
2015-11-18,mom_1m,21,weekly,512010,-0.015873015873015928,-0.015873015873015928,False,1.2400877118538554
2015-11-19,mom_1m,21,weekly,512010,0.00967741935483879,0.00967741935483879,False,1.2520885606782477
2015-11-20,mom_1m,21,weekly,512010,0.006389776357827559,0.006389776357827559,False,1.260089126561176
2015-11-23,mom_1m,21,weekly,159928,-0.005714285714285672,-0.0059142857142856714,True,1.2526365994412285
2015-11-24,mom_1m,21,weekly,159928,0.005747126436781658,0.005747126436781658,False,1.2598356603575576
2015-11-25,mom_1m,21,weekly,159928,0.0,0.0,False,1.2598356603575576
2015-11-26,mom_1m,21,weekly,159928,-0.0028571428571428914,-0.0028571428571428914,False,1.2562361298993932
2015-11-27,mom_1m,21,weekly,159928,-0.042979942693409656,-0.042979942693409656,False,1.2022431730269265
2015-11-30,mom_1m,21,weekly,159928,0.008982035928143617,0.008982035928143617,False,1.2130417644014198
2015-12-01,mom_1m,21,weekly,159928,0.011869436201780381,0.011869436201780381,False,1.2274398862340774
2015-12-02,mom_1m,21,weekly,159928,0.0029325513196480912,0.0029325513196480912,False,1.2310394166922418
2015-12-03,mom_1m,21,weekly,159928,0.0,0.0,False,1.2310394166922418
2015-12-04,mom_1m,21,weekly,159928,0.014619883040935422,0.014619883040935422,False,1.2490370689830637
2015-12-07,mom_1m,21,weekly,512010,0.015772870662460692,0.015572870662460691,True,1.268488161710956
2015-12-08,mom_1m,21,weekly,512010,-0.006211180124223614,-0.006211180124223614,False,1.260609353253124
2015-12-09,mom_1m,21,weekly,512010,-0.015625,-0.015625,False,1.2409123321085438
2015-12-10,mom_1m,21,weekly,512010,0.022222222222222143,0.022222222222222143,False,1.2684881617109558
2015-12-11,mom_1m,21,weekly,512010,-0.006211180124223614,-0.006211180124223614,False,1.2606093532531237
2015-12-14,mom_1m,21,weekly,511010,-0.0012160289584570716,-0.0014160289584570717,True,1.2588242939036154
2015-12-15,mom_1m,21,weekly,511010,0.0006984162938634686,0.0006984162938634686,False,1.259703477301589
2015-12-16,mom_1m,21,weekly,511010,0.0007639491455087022,0.0007639491455087022,False,1.260665826696668
2015-12-17,mom_1m,21,weekly,511010,0.00033927376565601186,0.00033927376565601186,False,1.2610935375389252
2015-12-18,mom_1m,21,weekly,511010,0.002628479909557724,0.002628479909557724,False,1.2644082965664194
2015-12-21,mom_1m,21,weekly,512010,0.049535603715170407,0.04933560371517041,True,1.326788643219994
2015-12-22,mom_1m,21,weekly,512010,0.0,0.0,False,1.326788643219994
2015-12-23,mom_1m,21,weekly,512010,-0.008849557522123908,-0.008849557522123908,False,1.315047150802118
2015-12-24,mom_1m,21,weekly,512010,-0.017857142857142905,-0.017857142857142905,False,1.291564165966366
2015-12-25,mom_1m,21,weekly,512010,-0.00303030303030305,-0.00303030303030305,False,1.2876503351604072
2015-12-28,mom_1m,21,weekly,159928,-0.021857923497267784,-0.022057923497267783,True,1.2592474425762077
2015-12-29,mom_1m,21,weekly,159928,-0.0027932960893854997,-0.0027932960893854997,False,1.2557299916192908
2015-12-30,mom_1m,21,weekly,159928,0.01680672268907557,0.01680672268907557,False,1.2768346973607914
2015-12-31,mom_1m,21,weekly,159928,-0.0027548209366391463,-0.0027548209366391463,False,1.2733172464038744
2016-01-04,mom_1m,21,weekly,159928,-0.027624309392265234,-0.027624309392265234,False,1.2381427368347067
2016-01-05,mom_1m,21,weekly,159928,-0.011363636363636354,-0.011363636363636354,False,1.2240729330070395
2016-01-06,mom_1m,21,weekly,159928,0.005747126436781658,0.005747126436781658,False,1.231107834920873
2016-01-07,mom_1m,21,weekly,159928,-0.008571428571428563,-0.008571428571428563,False,1.2205554820501228
2016-01-08,mom_1m,21,weekly,159928,-0.04899135446685865,-0.04899135446685865,False,1.1607588157825377
2016-01-11,mom_1m,21,weekly,512010,-0.05312500000000009,-0.05332500000000009,True,1.0988613519309338
2016-01-12,mom_1m,21,weekly,512010,0.0,0.0,False,1.0988613519309338
2016-01-13,mom_1m,21,weekly,512010,-0.0033003300330033403,-0.0033003300330033403,False,1.0952347468090495
2016-01-14,mom_1m,21,weekly,512010,-0.019867549668874163,-0.019867549668874163,False,1.0734751160777438
2016-01-15,mom_1m,21,weekly,512010,-0.057432432432432345,-0.057432432432432345,False,1.0118228290057114
2016-01-18,mom_1m,21,weekly,511010,-0.0011058246292234841,-0.0013058246292234842,True,1.0105015658351852
2016-01-19,mom_1m,21,weekly,511010,-0.002688547161210475,-0.002688547161210475,False,1.0077847847189603
2016-01-20,mom_1m,21,weekly,511010,-0.00034513637550825926,-0.00034513637550825926,False,1.00743696153107
2016-01-21,mom_1m,21,weekly,511010,0.002370132596788199,0.002370132596788199,False,1.0098247207128042
2016-01-22,mom_1m,21,weekly,511010,0.00013963750104739603,0.00013963750104739603,False,1.0099657301133005
2016-01-25,mom_1m,21,weekly,511010,-0.0013496407163335888,-0.0013496407163335888,False,1.008602639241838
2016-01-26,mom_1m,21,weekly,511010,0.0005685472220411381,0.0005685472220411381,False,1.0091760774705223
2016-01-27,mom_1m,21,weekly,511010,-0.0018537148818839055,-0.0018537148818839055,False,1.007305352757274
2016-01-28,mom_1m,21,weekly,511010,-0.0006812688398831757,-0.0006812688398831757,False,1.006619107008193
2016-01-29,mom_1m,21,weekly,511010,0.00046694060515495295,0.00046694060515495295,False,1.00708913834318
2016-02-01,mom_1m,21,weekly,CASH,0.0,-0.0002,True,1.0068877205155113
2016-02-02,mom_1m,21,weekly,CASH,0.0,0.0,False,1.0068877205155113
2016-02-03,mom_1m,21,weekly,CASH,0.0,0.0,False,1.0068877205155113
2016-02-04,mom_1m,21,weekly,CASH,0.0,0.0,False,1.0068877205155113
2016-02-05,mom_1m,21,weekly,CASH,0.0,0.0,False,1.0068877205155113
2016-02-15,mom_1m,21,weekly,511010,0.0019117962491490559,0.0017117962491490558,True,1.008611307138804
2016-02-16,mom_1m,21,weekly,511010,-3.723216114071004e-05,-3.723216114071004e-05,False,1.0085737543600883
2016-02-17,mom_1m,21,weekly,511010,2.7925160569708396e-05,2.7925160569708396e-05,False,1.0086019189441253
2016-02-18,mom_1m,21,weekly,511010,-0.0006236445040165295,-0.0006236445040165295,False,1.0079729099006354
2016-02-19,mom_1m,21,weekly,511010,0.0009034517445001278,0.0009034517445001278,False,1.008883564784494
2016-02-22,mom_1m,21,weekly,CASH,0.0,-0.0002,True,1.008681788071537
2016-02-23,mom_1m,21,weekly,CASH,0.0,0.0,False,1.008681788071537
2016-02-24,mom_1m,21,weekly,CASH,0.0,0.0,False,1.008681788071537
2016-02-25,mom_1m,21,weekly,CASH,0.0,0.0,False,1.008681788071537
2016-02-26,mom_1m,21,weekly,CASH,0.0,0.0,False,1.008681788071537
2016-02-29,mom_1m,21,weekly,511010,0.00010214884014625447,-9.785115985374554e-05,True,1.008583087388651
2016-03-01,mom_1m,21,weekly,511010,0.0014577936247062162,0.0014577936247062162,False,1.0100533933834326
2016-03-02,mom_1m,21,weekly,511010,0.00037087173401095797,0.00037087173401095797,False,1.0104279936368803
2016-03-03,mom_1m,21,weekly,511010,-0.0006673216304892149,-0.0006673216304892149,False,1.0097537131806746
2016-03-04,mom_1m,21,weekly,511010,-0.0005842963402645784,-0.0005842963402645784,False,1.0091637177814945
2016-03-07,mom_1m,21,weekly,159928,0.013201320132013139,0.013001320132013139,True,1.0222841783419843
2016-03-08,mom_1m,21,weekly,159928,-0.013029315960912058,-0.013029315960912058,False,1.008964514780525
2016-03-09,mom_1m,21,weekly,159928,0.0,0.0,False,1.008964514780525
2016-03-10,mom_1m,21,weekly,159928,0.0,0.0,False,1.008964514780525
2016-03-11,mom_1m,21,weekly,159928,-0.0033003300330033403,-0.0033003300330033403,False,1.0056345988901603
2016-03-14,mom_1m,21,weekly,159928,0.019867549668874274,0.019867549668874274,False,1.025614094232349
2016-03-15,mom_1m,21,weekly,159928,0.0,0.0,False,1.025614094232349
2016-03-16,mom_1m,21,weekly,159928,-0.006493506493506551,-0.006493506493506551,False,1.0189542624516195
2016-03-17,mom_1m,21,weekly,159928,0.006535947712418277,0.006535947712418277,False,1.025614094232349
2016-03-18,mom_1m,21,weekly,159928,0.012987012987013102,0.012987012987013102,False,1.0389337577938083
2016-03-21,mom_1m,21,weekly,159928,0.012820512820512775,0.012820512820512775,False,1.0522534213552672
2016-03-22,mom_1m,21,weekly,159928,-0.0031645569620253333,-0.0031645569620253333,False,1.0489235054649024
2016-03-23,mom_1m,21,weekly,159928,0.00952380952380949,0.00952380952380949,False,1.0589132531359966
2016-03-24,mom_1m,21,weekly,159928,-0.009433962264150941,-0.009433962264150941,False,1.0489235054649022
2016-03-25,mom_1m,21,weekly,159928,0.012698412698412653,0.012698412698412653,False,1.0622431690263612
2016-03-28,mom_1m,21,weekly,159928,0.01567398119122254,0.01567398119122254,False,1.078892748478185
2016-03-29,mom_1m,21,weekly,159928,-0.015432098765432167,-0.015432098765432167,False,1.062243169026361
2016-03-30,mom_1m,21,weekly,159928,0.018808777429467183,0.018808777429467183,False,1.0822226643685497
2016-03-31,mom_1m,21,weekly,159928,0.0,0.0,False,1.0822226643685497
2016-04-01,mom_1m,21,weekly,159928,-0.006153846153846176,-0.006153846153846176,False,1.0755628325878202
2016-04-05,mom_1m,21,weekly,159928,0.006191950464396356,0.006191950464396356,False,1.0822226643685497
2016-04-06,mom_1m,21,weekly,159928,0.006153846153846176,0.006153846153846176,False,1.0888824961492793
2016-04-07,mom_1m,21,weekly,159928,-0.012232415902140636,-0.012232415902140636,False,1.0755628325878204
2016-04-08,mom_1m,21,weekly,159928,-0.009287925696594423,-0.009287925696594423,False,1.065573084916726
2016-04-11,mom_1m,21,weekly,159928,0.009374999999999911,0.009374999999999911,False,1.0755628325878202
2016-04-12,mom_1m,21,weekly,159928,-0.006191950464396245,-0.006191950464396245,False,1.0689030008070906
2016-04-13,mom_1m,21,weekly,159928,0.012461059190031154,0.012461059190031154,False,1.0822226643685495
2016-04-14,mom_1m,21,weekly,159928,0.0,0.0,False,1.0822226643685495
2016-04-15,mom_1m,21,weekly,159928,-0.012307692307692353,-0.012307692307692353,False,1.0689030008070903
2016-04-18,mom_1m,21,weekly,159928,-0.0031152647975077885,-0.0031152647975077885,False,1.0655730849167255
2016-04-19,mom_1m,21,weekly,159928,0.0,0.0,False,1.0655730849167255
2016-04-20,mom_1m,21,weekly,159928,-0.025000000000000022,-0.025000000000000022,False,1.0389337577938074
2016-04-21,mom_1m,21,weekly,159928,0.0,0.0,False,1.0389337577938074
2016-04-22,mom_1m,21,weekly,159928,0.0064102564102563875,0.0064102564102563875,False,1.045593589574537
2016-04-25,mom_1m,21,weekly,512010,-0.007067137809187107,-0.007267137809187107,True,1.037995116866696
2016-04-26,mom_1m,21,weekly,512010,0.0,0.0,False,1.037995116866696
2016-04-27,mom_1m,21,weekly,512010,-0.007117437722419906,-0.007117437722419906,False,1.0306072512662214
2016-04-28,mom_1m,21,weekly,512010,0.0035842293906809264,0.0035842293906809264,False,1.0343011840664587
2016-04-29,mom_1m,21,weekly,512010,0.0,0.0,False,1.0343011840664587
2016-05-03,mom_1m,21,weekly,CASH,0.0,-0.0002,True,1.0340943238296454
2016-05-04,mom_1m,21,weekly,CASH,0.0,0.0,False,1.0340943238296454
2016-05-05,mom_1m,21,weekly,CASH,0.0,0.0,False,1.0340943238296454
2016-05-06,mom_1m,21,weekly,CASH,0.0,0.0,False,1.0340943238296454
2016-05-09,mom_1m,21,weekly,159928,0.0,-0.0002,True,1.0338875049648795
2016-05-10,mom_1m,21,weekly,159928,0.0,0.0,False,1.0338875049648795
2016-05-11,mom_1m,21,weekly,159928,0.021341463414634054,0.021341463414634054,False,1.0559521773269347
2016-05-12,mom_1m,21,weekly,159928,-0.0029850746268657025,-0.0029850746268657025,False,1.0528000812752125
2016-05-13,mom_1m,21,weekly,159928,0.0,0.0,False,1.0528000812752125
2016-05-16,mom_1m,21,weekly,159928,-0.005988023952095856,-0.005988023952095856,False,1.0464958891717682
2016-05-17,mom_1m,21,weekly,159928,0.003012048192771122,0.003012048192771122,False,1.0496479852234903
2016-05-18,mom_1m,21,weekly,159928,-0.02102102102102099,-0.02102102102102099,False,1.0275833128614351
2016-05-19,mom_1m,21,weekly,159928,0.0030674846625766694,0.0030674846625766694,False,1.0307354089131573
2016-05-20,mom_1m,21,weekly,159928,0.00917431192660545,0.00917431192660545,False,1.0401916970683238
2016-05-23,mom_1m,21,weekly,159928,0.0,0.0,False,1.0401916970683238
2016-05-24,mom_1m,21,weekly,159928,-0.0060606060606061,-0.0060606060606061,False,1.0338875049648795
2016-05-25,mom_1m,21,weekly,159928,-0.0030487804878048808,-0.0030487804878048808,False,1.0307354089131573
2016-05-26,mom_1m,21,weekly,159928,-0.00917431192660556,-0.00917431192660556,False,1.0212791207579905
2016-05-27,mom_1m,21,weekly,159928,0.006172839506172867,0.006172839506172867,False,1.027583312861435
2016-05-30,mom_1m,21,weekly,159928,-0.0030674846625766694,-0.0030674846625766694,False,1.0244312168097127
2016-05-31,mom_1m,21,weekly,159928,0.01538461538461533,0.01538461538461533,False,1.0401916970683236
2016-06-01,mom_1m,21,weekly,159928,0.003030303030302939,0.003030303030302939,False,1.0433437931200458
2016-06-02,mom_1m,21,weekly,159928,0.0060422960725075026,0.0060422960725075026,False,1.0496479852234901
2016-06-03,mom_1m,21,weekly,159928,0.018018018018018056,0.018018018018018056,False,1.0685605615338234
2016-06-06,mom_1m,21,weekly,159928,0.002949852507374562,0.002949852507374562,False,1.0717126575855456
2016-06-07,mom_1m,21,weekly,159928,-0.008823529411764675,-0.008823529411764675,False,1.062256369430379
2016-06-08,mom_1m,21,weekly,159928,0.0029673590504450953,0.0029673590504450953,False,1.0654084654821012
2016-06-13,mom_1m,21,weekly,159928,-0.029585798816568087,-0.029585798816568087,False,1.0338875049648792
2016-06-14,mom_1m,21,weekly,159928,0.015243902439024293,0.015243902439024293,False,1.0496479852234901
2016-06-15,mom_1m,21,weekly,159928,0.01501501501501501,0.01501501501501501,False,1.065408465482101
2016-06-16,mom_1m,21,weekly,159928,-0.00591715976331364,-0.00591715976331364,False,1.0591042733786566
2016-06-17,mom_1m,21,weekly,159928,0.014880952380952328,0.014880952380952328,False,1.0748647536372675
2016-06-20,mom_1m,21,weekly,159928,0.0,0.0,False,1.0748647536372675
2016-06-21,mom_1m,21,weekly,159928,-0.0029325513196480912,-0.0029325513196480912,False,1.0717126575855453
